2025-12-08 23:01:16,ANDROID (TERMUX),64.00,0.258814,0.050013,5.175,98b8b25db8222325,c34260fb013e0669
2025-12-08 23:01:29,ANDROID (TERMUX),10.00,0.040404,0.006531,6.186,8dc6b83f74422325,dc905a78bae727db
2025-12-08 23:02:46,ANDROID (TERMUX),64.00,0.259350,0.045102,5.750,98b8b25db8222325,c34260fb013e0669
2025-12-08 23:02:47,ANDROID (TERMUX),64.00,0.258391,0.042637,6.060,98b8b25db8222325,c34260fb013e0669
2025-12-08 23:02:47,ANDROID (TERMUX),64.00,0.258574,0.041958,6.163,98b8b25db8222325,c34260fb013e0669
2025-12-08 23:02:47,ANDROID (TERMUX),64.00,0.259699,0.041831,6.208,98b8b25db8222325,c34260fb013e0669
2025-12-08 23:02:48,ANDROID (TERMUX),64.00,0.258494,0.041866,6.174,98b8b25db8222325,c34260fb013e0669
